run_id,initialization,replicate_id,model_pool,base_run_id,base_trained_task_count,seed,task,target_family,shots,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,zero_shot_loss,zero_shot_token_accuracy,zero_shot_sequence_accuracy,loss_improvement_from_zero_shot,token_accuracy_improvement_from_zero_shot,sequence_accuracy_improvement_from_zero_shot,loss_improvement_over_random,token_accuracy_improvement_over_random,sequence_accuracy_improvement_over_random,checkpoint_sha256,fewshot_config_sha256,support_artifact_sha256,test_manifest_sha256,test_source_shard_sha256,evaluator_commit
pretrained-property-b-transformer-tasks16-seed101-deficiencies,pretrained,r2,b,property-b-transformer-tasks16-seed101,16,101,deficiencies,positional,20,property_source_shard_199,2500,5000,1.9046026977539063,0.5932,0.1864,4.601782174682617,0.532,0.064,2.6971794769287105,0.06119999999999992,0.12240000000000001,0.24506068115234347,-0.014800000000000035,-0.0416,936517fbbc9cec24d8eab69dbe882a2a66ae42708641c7180d9a00922e618423,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks16-seed101-shortest_cycle,pretrained,r2,b,property-b-transformer-tasks16-seed101,16,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,1.3083369812011718,0.7698,0.5396,1.6760765213012696,0.647,0.294,0.3677395401000978,0.12280000000000002,0.24559999999999998,0.13504496459960946,-0.0047999999999999154,-0.009600000000000053,b3a474788cbc5a407e6ad69755971e675b9c238c6c58c8f2b252654d73265967,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks16-seed101-max_displacement,pretrained,r2,b,property-b-transformer-tasks16-seed101,16,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,3.0004114501953123,0.5458,0.0916,5.880162878417969,0.5226,0.0452,2.8797514282226566,0.0232,0.046400000000000004,-0.4952070190429687,-0.03420000000000001,-0.0684,fb41b8630ca0c4e587dec6377435910e1dfa50559916849f05ca2511b6178d7f,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poola-seed17-recoils,random,r0,a,,0,17,recoils,local,20,property_source_shard_199,2500,5000,2.3412684143066405,0.593,0.202,,,,,,,,,,b01e77158ee1992573e2b439ff4ec9742cf29a6403f9222355885f92850851f3,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poola-seed17-anti_fixed_points,random,r0,a,,0,17,anti_fixed_points,positional,20,property_source_shard_199,2500,5000,1.6601834411621095,0.664,0.328,,,,,,,,,,c02c716cd806a6490520e0619ee3f3f2b3792f6f253edcb974fb99ee985b4af7,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poola-seed17-two_cycle_count,random,r0,a,,0,17,two_cycle_count,cycle,20,property_source_shard_199,2500,5000,1.4462248046875,0.7718,0.5688,,,,,,,,,,3a39e74fab0c7e824c4e3c1f9132334c7884f175161b3412af0244eb2a97ef3e,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poola-seed17-lds_length,random,r0,a,,0,17,lds_length,global_run,20,property_source_shard_199,2500,5000,2.3091416931152344,0.6354,0.2708,,,,,,,,,,13f9d5712b576df7fd91aa2adf94020ccb09ccca3b7ed8682c5f8406094c6e61,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poolb-seed17-descents,random,r0,b,,0,17,descents,local,20,property_source_shard_199,2500,5000,2.3004499633789064,0.5876,0.1972,,,,,,,,,,5dbe1de7a5b3536c4eb7d3cb0cbc47706fd778305b378bd7de1def14adc160a9,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poolb-seed17-fixed_points,random,r0,b,,0,17,fixed_points,positional,20,property_source_shard_199,2500,5000,1.7302387084960937,0.6792,0.3584,,,,,,,,,,5c2b9b6268eafade12725f0f49cf5b8e0818dfb7fa79b5bca12213de8e467e71,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poolb-seed17-cycle_count,random,r0,b,,0,17,cycle_count,cycle,20,property_source_shard_199,2500,5000,2.001748004150391,0.6104,0.2208,,,,,,,,,,5263f03a016c2900eb9dca7fb4f71548e767e1a4b3f142fde3c4d4f60cff6e90,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r0-poolb-seed17-lis_length,random,r0,b,,0,17,lis_length,global_run,20,property_source_shard_199,2500,5000,2.327762091064453,0.6252,0.2504,,,,,,,,,,481be40d67e58d5af6e656a7e4d1f7fc6713218b93e377e39fcf27014efbab37,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poola-seed42-adjacencies,random,r1,a,,0,42,adjacencies,local,20,property_source_shard_199,2500,5000,2.005126007080078,0.656,0.3128,,,,,,,,,,e91baffbef8c4fa604a9829568c81cad124df45fecbd75112833b908cfca7341,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poola-seed42-right_to_left_maxima,random,r1,a,,0,42,right_to_left_maxima,positional,20,property_source_shard_199,2500,5000,2.4628792907714843,0.6242,0.2484,,,,,,,,,,b8cfae142d1b0c33b9c321c291ccaddee8d38576e489baf8d656e9359ec6b867,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poola-seed42-two_cycle_count,random,r1,a,,0,42,two_cycle_count,cycle,20,property_source_shard_199,2500,5000,1.3280856018066407,0.764,0.528,,,,,,,,,,9889bc65c8ca0e1172eccd0d099dd4f3951fa2f61e2960bdcbb0a5acce51f2a1,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poola-seed42-global_descents,random,r1,a,,0,42,global_descents,global_run,20,property_source_shard_199,2500,5000,0.7365191680908203,0.871,0.7516,,,,,,,,,,f0d6d431b6628fea364841d88882504542da6d68b4527f455d9332d31462811e,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poolb-seed42-peaks,random,r1,b,,0,42,peaks,local,20,property_source_shard_199,2500,5000,1.8348884948730468,0.6494,0.2988,,,,,,,,,,ba7feb8c8e9cd226ebfbff636f6e8cffba0f62dd4e429b655521c0fd30f8feb2,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poolb-seed42-left_to_right_minima,random,r1,b,,0,42,left_to_right_minima,positional,20,property_source_shard_199,2500,5000,2.046104412841797,0.628,0.256,,,,,,,,,,96553d2d7178036cbbe760804ae6ec7793aee848be1cd130afabb67f8df838af,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poolb-seed42-even_cycle_count,random,r1,b,,0,42,even_cycle_count,cycle,20,property_source_shard_199,2500,5000,1.87138955078125,0.6646,0.3292,,,,,,,,,,a653c07541470001cfd9900b7defed041c51fad8afd454300c19e13a3e3b20d2,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r1-poolb-seed42-longest_increasing_run,random,r1,b,,0,42,longest_increasing_run,global_run,20,property_source_shard_199,2500,5000,1.6043183898925781,0.6864,0.3728,,,,,,,,,,9b0a5bb6b56a13b924218499735722435d3109c342becb67b523464373201033,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poola-seed101-descents,random,r2,a,,0,101,descents,local,20,property_source_shard_199,2500,5000,2.4606925048828123,0.6154,0.2504,,,,,,,,,,339cd67951f30e0d92f21ac878b5a88f17c7834a0c8bb9c4c374f26ea1332143,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poola-seed101-left_to_right_maxima,random,r2,a,,0,101,left_to_right_maxima,positional,20,property_source_shard_199,2500,5000,2.1972662170410158,0.6352,0.2704,,,,,,,,,,e5aaa450c41c2c37e17408d4e7aa758fc6ac80ef88d15c77da154d33335e8bc7,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poola-seed101-three_cycle_count,random,r2,a,,0,101,three_cycle_count,cycle,20,property_source_shard_199,2500,5000,1.0902433166503906,0.8416,0.6852,,,,,,,,,,4c84be223723b4fb5afc6d39cfff57c5f61c87f1a40dd12b2098f1a2c1b714d3,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poola-seed101-lis_length,random,r2,a,,0,101,lis_length,global_run,20,property_source_shard_199,2500,5000,1.7108780944824218,0.6412,0.2824,,,,,,,,,,de03f4579da8664075e739ea9c14fc66148a7615afc22b7f7bb5a079d94204f6,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poolb-seed101-successions,random,r2,b,,0,101,successions,local,20,property_source_shard_199,2500,5000,1.714793505859375,0.6542,0.3084,,,,,,,,,,c8aedd538da3f1f01e82e51ddcf00035389b0816e11a5a81d56c364d3ee5fac9,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poolb-seed101-deficiencies,random,r2,b,,0,101,deficiencies,positional,20,property_source_shard_199,2500,5000,2.14966337890625,0.608,0.228,,,,,,,,,,59b605b4dce4a05812c2309a8daa201cc2356e748e5c71778c18d2e96c45881f,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poolb-seed101-shortest_cycle,random,r2,b,,0,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,1.4433819458007813,0.7746,0.5492,,,,,,,,,,9fe35340197d00500e5070c41f28679c230357f700c0a6f20a56989e6e7b986c,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
random-r2-poolb-seed101-max_displacement,random,r2,b,,0,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,2.5052044311523436,0.58,0.16,,,,,,,,,,9fc2d9d37281e66f8fa335c9e8eeaf64cd8fcdf7ca88760219c2205810d8dc10,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
