model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,task_status,layer,probe_task_count,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,block_01,1,0.1529190790108711,0.3951642227355548,0.9624993227537758,0.413330078125,0.347412109375,0.06591796875
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,block_02,1,0.9898796763683847,0.9949471126533089,0.1052047098442805,0.991943359375,0.347412109375,0.64453125
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,block_03,1,0.9949539820389407,0.997478748239153,0.07428692445625061,0.99853515625,0.347412109375,0.651123046875
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,block_04,1,0.9939968299690751,0.9970120814138913,0.08102672855517701,0.998046875,0.347412109375,0.650634765625
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,embedding,1,0.0,0.0,1.04577434270258,0.3447265625,0.347412109375,-0.002685546875
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,trained,final_norm,1,0.9921010841091257,0.9960523452211358,0.09294407877772595,0.996826171875,0.347412109375,0.6494140625
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,block_01,16,0.22338510115029855,0.44068422531821794,0.8926651693191623,0.4380645751953125,0.416900634765625,0.0211639404296875
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,block_02,16,0.3444545530151796,0.5573663039630525,0.8146718729471318,0.4748992919921875,0.416900634765625,0.0579986572265625
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,block_03,16,0.34391906177489956,0.5555488828864653,0.8140184413833492,0.4749908447265625,0.416900634765625,0.0580902099609375
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,block_04,16,0.3226200875746282,0.5349098289356257,0.8279067535736251,0.46942138671875,0.416900634765625,0.052520751953125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,embedding,16,0.0,0.0023601822304712993,1.0188213458326256,0.3533782958984375,0.416900634765625,-0.0635223388671875
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,opposite_pool,final_norm,16,0.31299969014246704,0.5230002418798742,0.8336825880009934,0.465576171875,0.416900634765625,0.048675537109375
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,block_01,14,0.19155433044387718,0.4041137799996331,0.9189391428118763,0.4960414341517857,0.4417724609375,0.05426897321428571
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,block_02,14,0.3265088090311839,0.5349163680484011,0.8332887227355131,0.5421840122767857,0.4417724609375,0.10041155133928571
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,block_03,14,0.3347415636276588,0.5406273960466997,0.8271837805629211,0.5448346819196429,0.4417724609375,0.10306222098214286
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,block_04,14,0.32670277958034394,0.5323045115858961,0.8323303615773625,0.5428466796875,0.4417724609375,0.10107421875
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,embedding,14,7.93016446160826e-18,-0.0036234734930857037,1.032277898535512,0.4340122767857143,0.4417724609375,-0.007760184151785714
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,same_pool_untrained,final_norm,14,0.3168110773216744,0.5195873622454209,0.8386939601246279,0.5399169921875,0.4417724609375,0.09814453125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,block_01,2,0.3796033935052853,0.5821081792775384,0.7952567017352362,0.4801025390625,0.33349609375,0.1466064453125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,block_02,2,0.9798920802492617,0.9898968528654253,0.1451942158088891,0.975341796875,0.33349609375,0.641845703125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,block_03,2,0.9884267268358684,0.9942024941602453,0.11012549329520233,0.9937744140625,0.33349609375,0.6602783203125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,block_04,2,0.9867527555966016,0.9933612053253623,0.11805979146964582,0.99169921875,0.33349609375,0.658203125
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,embedding,2,0.0,0.0,1.025607212956397,0.33349609375,0.33349609375,0.0
trained,r2,b,property-b-transformer-tasks02-seed101,101,2,trained,final_norm,2,0.9784598733731378,0.9891725185425235,0.1503582421026405,0.9791259765625,0.33349609375,0.6456298828125
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,block_01,16,0.25358619331581445,0.46730936778768994,0.8726444309595753,0.444732666015625,0.416900634765625,0.02783203125
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,block_02,16,0.32979206145452156,0.5431325096486678,0.823472237341622,0.4686279296875,0.416900634765625,0.051727294921875
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,block_03,16,0.3349968634026083,0.5473009700474138,0.819760304167811,0.4716644287109375,0.416900634765625,0.0547637939453125
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,block_04,16,0.32605128771989467,0.5418500007025804,0.8264354292133863,0.46624755859375,0.416900634765625,0.049346923828125
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,embedding,16,2.7755575615628914e-17,0.002127774062755656,1.0188213458326256,0.3533782958984375,0.416900634765625,-0.0635223388671875
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,opposite_pool,final_norm,16,0.3134911407764496,0.5265353859918611,0.8341394368812326,0.4620819091796875,0.416900634765625,0.0451812744140625
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,block_01,12,0.19185653694150076,0.41323234731574304,0.9243770025572992,0.4792073567708333,0.4225870768229167,0.056620279947916664
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,block_02,12,0.25654836709892453,0.48691674516088507,0.8876544728608846,0.4977620442708333,0.4225870768229167,0.07517496744791667
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,block_03,12,0.27260887248080395,0.5033194531385864,0.8783396860424917,0.5049641927083334,0.4225870768229167,0.08237711588541667
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,block_04,12,0.2727598858926603,0.5032380863516046,0.8786175633486404,0.50567626953125,0.4225870768229167,0.08308919270833333
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,embedding,12,-1.850371707708594e-17,-0.005216973367861468,1.0371983298590277,0.4130655924479167,0.4225870768229167,-0.009521484375
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,same_pool_untrained,final_norm,12,0.26176641495431885,0.491378606620468,0.8853871544829652,0.501953125,0.4225870768229167,0.07936604817708333
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,block_01,4,0.31826654898737405,0.4909282239178528,0.8187971287068876,0.5615234375,0.4451904296875,0.1163330078125
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,block_02,4,0.5187080038906948,0.6514137928409959,0.6621792856107385,0.6568603515625,0.4451904296875,0.211669921875
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,block_03,4,0.5553796531277665,0.6705532828441352,0.6234920265719689,0.68939208984375,0.4451904296875,0.24420166015625
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,block_04,4,0.5630242102161551,0.6713703352992584,0.6139912991311365,0.695068359375,0.4451904296875,0.2498779296875
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,embedding,4,0.0,0.0018410452087815967,1.0141812617754078,0.44659423828125,0.4451904296875,0.00140380859375
trained,r2,b,property-b-transformer-tasks04-seed101,101,4,trained,final_norm,4,0.5520569349227028,0.6581599833448875,0.6263680443265127,0.685546875,0.4451904296875,0.2403564453125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,block_01,16,0.19527243838790834,0.4158567501300803,0.9106377612018368,0.42767333984375,0.416900634765625,0.010772705078125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,block_02,16,0.3229058529500988,0.5370026666742149,0.8268925026696524,0.472808837890625,0.416900634765625,0.055908203125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,block_03,16,0.34254023217653135,0.5542768065809384,0.8117938095957369,0.485198974609375,0.416900634765625,0.06829833984375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,block_04,16,0.34841899541367966,0.5601328562778648,0.8071202331760328,0.4881134033203125,0.416900634765625,0.0712127685546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,embedding,16,0.0,0.002680125702630424,1.0188213458326256,0.3533782958984375,0.416900634765625,-0.0635223388671875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,opposite_pool,final_norm,16,0.34086200315491194,0.5565884016219776,0.8145232059435528,0.4792022705078125,0.416900634765625,0.0623016357421875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,block_01,8,0.12964506957947458,0.35578341881671016,0.9482585694118423,0.436553955078125,0.394561767578125,0.0419921875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,block_02,8,0.18529773189864693,0.42715622382356283,0.9173054570492977,0.452392578125,0.394561767578125,0.057830810546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,block_03,8,0.1961895065904085,0.43756910188051334,0.911057865640656,0.45562744140625,0.394561767578125,0.061065673828125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,block_04,8,0.20268488150487968,0.44799451699520443,0.9073828646595786,0.457244873046875,0.394561767578125,0.06268310546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,embedding,8,0.0,-0.006481372693284755,1.0169112062992551,0.386383056640625,0.394561767578125,-0.0081787109375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,same_pool_untrained,final_norm,8,0.20884018722048087,0.45362900244434895,0.9038947281253321,0.457855224609375,0.394561767578125,0.06329345703125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,block_01,8,0.295016327900554,0.48140059070064156,0.8599969450774259,0.56292724609375,0.4619140625,0.10101318359375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,block_02,8,0.4093807636882333,0.5869818670375513,0.7699277687345005,0.60546875,0.4619140625,0.1435546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,block_03,8,0.4374129514979706,0.6144717224316368,0.7492033384740213,0.616546630859375,0.4619140625,0.154632568359375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,block_04,8,0.4441642756243534,0.6206106976662094,0.7443616648285128,0.620941162109375,0.4619140625,0.159027099609375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,embedding,8,-2.7755575615628914e-17,0.0007963995642675793,1.0459769193769903,0.456512451171875,0.4619140625,-0.005401611328125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,trained,final_norm,8,0.43537872823729656,0.6182647682953706,0.7550296198813693,0.613677978515625,0.4619140625,0.151763916015625
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,block_01,16,0.25718699093618297,0.4777800317554409,0.870808762471141,0.45184326171875,0.416900634765625,0.034942626953125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,block_02,16,0.29623539982099223,0.5076004644026679,0.8438418014930922,0.4638824462890625,0.416900634765625,0.0469818115234375
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,block_03,16,0.31114683240824653,0.516127667257161,0.8339615002616588,0.4691925048828125,0.416900634765625,0.0522918701171875
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,block_04,16,0.32517544836262086,0.5298123586172316,0.824447172017425,0.4725189208984375,0.416900634765625,0.0556182861328125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,embedding,16,0.0,0.003184070846435047,1.0188213458326256,0.3533782958984375,0.416900634765625,-0.0635223388671875
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,opposite_pool,final_norm,16,0.3198558420488493,0.5271633868613762,0.8287532458798945,0.4703216552734375,0.416900634765625,0.0534210205078125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,block_01,16,0.23836197282273597,0.45308497832435846,0.8867116562280991,0.5065765380859375,0.4282379150390625,0.078338623046875
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,block_02,16,0.27233134033582074,0.4818854939871325,0.8626112751019123,0.5198211669921875,0.4282379150390625,0.091583251953125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,block_03,16,0.28586824237370945,0.4901286222931654,0.8530946808977612,0.523773193359375,0.4282379150390625,0.0955352783203125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,block_04,16,0.2936249502394738,0.49551824098888764,0.8479131398676539,0.52655029296875,0.4282379150390625,0.0983123779296875
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,embedding,16,0.0,-0.003016993265617913,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,b,property-b-transformer-tasks16-seed101,101,16,trained,final_norm,16,0.2898724185376057,0.49294614726783315,0.8504253515094946,0.5238800048828125,0.4282379150390625,0.09564208984375
