model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,trained_tasks,probe_task,probe_task_family,task_status,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_decreasing_run,global_run,same_pool_untrained,block_01,0.001,0.09229628159780046,3072,1024,4096,0.11123576287188808,0.33470768529920475,0.9776818123216938,0.515625,0.50390625,0.01171875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,global_descents,global_run,trained,block_01,1e-06,0.4711230599581776,3072,1024,4096,0.37520305964009737,0.6143468409313412,0.9878714058675642,0.9072265625,0.8095703125,0.09765625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,components,global_run,opposite_pool,block_01,0.0001,0.35547467051919523,3072,1024,4096,0.35823696361554,0.5985602266573753,0.8066022382038734,0.88671875,0.812255859375,0.074462890625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,max_displacement,global_run,opposite_pool,block_01,1e-05,0.3595063388822035,3072,1024,4096,0.3841814619897951,0.6212661789871121,0.7914957518934174,0.38720703125,0.2568359375,0.13037109375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,displacement_one_count,global_run,opposite_pool,block_01,0.0001,0.21033856782909732,3072,1024,4096,0.21356415753306013,0.46307861002404455,0.8913597724611309,0.368408203125,0.30615234375,0.062255859375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,descents,local,trained,block_02,0.0001,0.2865063393478009,3072,1024,4096,0.26569231706937446,0.5169198714805805,0.8961423848145627,0.4462890625,0.347412109375,0.098876953125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,recoils,local,opposite_pool,block_02,0.001,0.2075190013520397,3072,1024,4096,0.24558044382539956,0.49561317873378335,0.9068815942392842,0.445068359375,0.339599609375,0.10546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,peaks,local,same_pool_untrained,block_02,0.001,0.1861321576684768,3072,1024,4096,0.16779353924517715,0.4101878024818455,0.8995422758698165,0.52490234375,0.479248046875,0.045654296875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,valleys,local,same_pool_untrained,block_02,0.0001,0.14343478176030033,3072,1024,4096,0.16465849199961924,0.40739254319302437,0.9036746023243727,0.514892578125,0.45458984375,0.060302734375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_ascents,local,trained,block_02,0.001,0.1584350540623919,3072,1024,4096,0.1636199059460527,0.4041675584390834,0.9264831994927829,0.39599609375,0.352783203125,0.043212890625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_descents,local,opposite_pool,block_02,0.001,0.1671839854981031,3072,1024,4096,0.1681377843129872,0.410049324257007,0.9315202013289812,0.391357421875,0.34716796875,0.044189453125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,successions,local,opposite_pool,block_02,0.001,0.11309950402205415,3072,1024,4096,0.11761131619436671,0.34329796854568945,0.9608130520065957,0.4208984375,0.3974609375,0.0234375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,adjacencies,local,opposite_pool,block_02,0.0001,0.07350873240185996,3072,1024,4096,0.10256009300448166,0.3308265699230827,0.9214949730942174,0.386962890625,0.33349609375,0.053466796875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,fixed_points,positional,same_pool_untrained,block_02,0.0001,0.2557182604764592,3072,1024,4096,0.27375408877321117,0.5237787509063878,0.8834062914198458,0.454833984375,0.376708984375,0.078125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,anti_fixed_points,positional,same_pool_untrained,block_02,0.001,0.2576167333442829,3072,1024,4096,0.27048650600219826,0.5202750036292565,0.8541330995560696,0.454833984375,0.37548828125,0.079345703125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,exceedances,positional,opposite_pool,block_02,1e-05,0.4646802579844618,3072,1024,4096,0.49831339250506157,0.7059369200208512,0.7249876416745231,0.485595703125,0.338134765625,0.1474609375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,deficiencies,positional,opposite_pool,block_02,1e-05,0.47449567851167596,3072,1024,4096,0.45317497660423867,0.6739438389381568,0.7557490938419259,0.496826171875,0.332275390625,0.16455078125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,left_to_right_maxima,positional,trained,block_02,1e-05,0.7852759615732566,3072,1024,4096,0.7965309568719149,0.8925083506444798,0.4535293174034132,0.66796875,0.319580078125,0.348388671875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,left_to_right_minima,positional,opposite_pool,block_02,1e-05,0.6934653051239033,3072,1024,4096,0.6781060092467036,0.8236314352205979,0.5848559268879423,0.54931640625,0.305908203125,0.243408203125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,right_to_left_maxima,positional,trained,block_02,1e-05,0.7922609942611267,3072,1024,4096,0.7801715430335503,0.8831795618622751,0.48039177196737004,0.646728515625,0.31298828125,0.333740234375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,right_to_left_minima,positional,opposite_pool,block_02,0.0001,0.532789047740678,3072,1024,4096,0.5334360994578224,0.730397101973385,0.6980402450657672,0.476318359375,0.308349609375,0.16796875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,cycle_count,cycle,same_pool_untrained,block_02,0.0001,0.15438638179601227,3072,1024,4096,0.17352121339582094,0.4217247392101598,0.9234604372889738,0.37548828125,0.302734375,0.07275390625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,two_cycle_count,cycle,opposite_pool,block_02,0.001,0.04741613881654383,3072,1024,4096,0.09398862220920778,0.3064914065059064,0.9751719987325846,0.5126953125,0.595947265625,-0.083251953125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,three_cycle_count,cycle,trained,block_02,0.01,0.00848189684559253,3072,1024,4096,0.025574085115938838,0.16259405691178622,0.9522679102165093,0.724853515625,0.7275390625,-0.002685546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,even_cycle_count,cycle,opposite_pool,block_02,0.001,0.043993994839726214,3072,1024,4096,0.07479042035229155,0.27414382631140427,0.9687654079595958,0.42822265625,0.406494140625,0.021728515625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,odd_cycle_count,cycle,opposite_pool,block_02,0.0001,0.17650677073880405,3072,1024,4096,0.19993340435995066,0.44889084045630145,0.9200808106211378,0.378173828125,0.569091796875,-0.19091796875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_cycle,cycle,same_pool_untrained,block_02,0.001,0.08379101604863781,3072,1024,4096,0.09951316168951396,0.31802885042343504,0.9627882100241318,0.2119140625,0.15869140625,0.05322265625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,shortest_cycle,cycle,opposite_pool,block_02,0.0001,0.07029404312072807,3072,1024,4096,0.10628059980891369,0.33221409856520556,0.9667922833096639,0.26220703125,0.617431640625,-0.355224609375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,nontrivial_cycle_count,cycle,trained,block_02,0.001,0.06089802702491598,3072,1024,4096,0.10818132712986483,0.32902184435508275,0.9667035119266488,0.458984375,0.439208984375,0.019775390625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,lis_length,global_run,trained,block_02,0.0001,0.44065166330233085,3072,1024,4096,0.4787537872989549,0.6921846278680224,0.7514501262243584,0.53955078125,0.38623046875,0.1533203125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,lds_length,global_run,opposite_pool,block_02,0.0001,0.4014101447034575,3072,1024,4096,0.42637580752470183,0.6529508098350411,0.7863243916101357,0.53369140625,0.40380859375,0.1298828125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_increasing_run,global_run,same_pool_untrained,block_02,0.001,0.1380101506163206,3072,1024,4096,0.16795109118754092,0.4097438044476171,0.963621697732,0.54248046875,0.505126953125,0.037353515625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_decreasing_run,global_run,same_pool_untrained,block_02,0.001,0.17175115224476145,3072,1024,4096,0.16470376289609379,0.40611829629677637,0.9478170421791707,0.539794921875,0.50390625,0.035888671875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,global_descents,global_run,trained,block_02,0.0001,0.7399399711185974,3072,1024,4096,0.6565221870402151,0.8152790647391001,0.7324539278303592,0.96337890625,0.8095703125,0.15380859375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,components,global_run,opposite_pool,block_02,1e-06,0.5706633598505728,3072,1024,4096,0.5975656358679939,0.7749611249307039,0.6387333643852191,0.9306640625,0.812255859375,0.118408203125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,max_displacement,global_run,opposite_pool,block_02,0.0001,0.5847115926062545,3072,1024,4096,0.6273026566198077,0.7920575178558219,0.6157442396030068,0.486572265625,0.2568359375,0.229736328125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,displacement_one_count,global_run,opposite_pool,block_02,0.0001,0.24039853272339684,3072,1024,4096,0.2433363853076529,0.4966367047145012,0.8743248183538579,0.38037109375,0.30615234375,0.07421875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,descents,local,trained,block_03,0.0001,0.3135614095888487,3072,1024,4096,0.3101233940455963,0.5577213238441007,0.8686077332060407,0.456787109375,0.347412109375,0.109375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,recoils,local,opposite_pool,block_03,0.0001,0.22720604021011648,3072,1024,4096,0.2586612214434768,0.5097694937665335,0.8989850673310861,0.44921875,0.339599609375,0.109619140625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,peaks,local,same_pool_untrained,block_03,0.001,0.189416030401784,3072,1024,4096,0.1703183786702751,0.4132961112433237,0.8981766741940942,0.53271484375,0.479248046875,0.053466796875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,valleys,local,same_pool_untrained,block_03,0.001,0.1798407302981886,3072,1024,4096,0.20956543918154835,0.4573117149570965,0.8790488420295666,0.52880859375,0.45458984375,0.07421875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_ascents,local,trained,block_03,0.0001,0.19517700173895514,3072,1024,4096,0.21151073804788245,0.46101718489493,0.89956716727281,0.40869140625,0.352783203125,0.055908203125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_descents,local,opposite_pool,block_03,0.001,0.18242696744620257,3072,1024,4096,0.17711669759896753,0.42107772659287207,0.9264792634030043,0.396240234375,0.34716796875,0.049072265625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,successions,local,opposite_pool,block_03,0.0001,0.12263839309910762,3072,1024,4096,0.14407300662660338,0.3861183923538943,0.946296623714909,0.44580078125,0.3974609375,0.04833984375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,adjacencies,local,opposite_pool,block_03,0.001,0.09014511632110078,3072,1024,4096,0.1255386680598195,0.3554172061806974,0.9096212271592248,0.398681640625,0.33349609375,0.065185546875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,fixed_points,positional,same_pool_untrained,block_03,0.0001,0.2486367108422577,3072,1024,4096,0.28188278461112826,0.531079580065895,0.8784485024574675,0.455322265625,0.376708984375,0.07861328125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,anti_fixed_points,positional,same_pool_untrained,block_03,0.001,0.26192098711616685,3072,1024,4096,0.2787881325699657,0.528312017693374,0.8492593157675037,0.4638671875,0.37548828125,0.08837890625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,exceedances,positional,opposite_pool,block_03,1e-05,0.47692094598225887,3072,1024,4096,0.5053220065861634,0.7108153424068516,0.7199057542505092,0.4921875,0.338134765625,0.154052734375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,deficiencies,positional,opposite_pool,block_03,1e-05,0.4601567900187664,3072,1024,4096,0.46647347533686256,0.6833135475456852,0.7465028202411318,0.4990234375,0.332275390625,0.166748046875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,left_to_right_maxima,positional,trained,block_03,0.0001,0.8208262975275142,3072,1024,4096,0.8406991708878583,0.9169186104543096,0.40129635317683954,0.70458984375,0.319580078125,0.385009765625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,left_to_right_minima,positional,opposite_pool,block_03,1e-05,0.784013225172437,3072,1024,4096,0.7819747552471646,0.8843036119052905,0.4813332375985695,0.644287109375,0.305908203125,0.33837890625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,right_to_left_maxima,positional,trained,block_03,0.0001,0.790137685212848,3072,1024,4096,0.781271620564591,0.8840090216861014,0.47918826308473156,0.642333984375,0.31298828125,0.329345703125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,right_to_left_minima,positional,opposite_pool,block_03,0.0001,0.5497919612279699,3072,1024,4096,0.5453155773731679,0.7385406571173919,0.6890963246808376,0.484619140625,0.308349609375,0.17626953125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,cycle_count,cycle,same_pool_untrained,block_03,0.001,0.14043311484508825,3072,1024,4096,0.17568696904309866,0.41963113030272314,0.9222496974412588,0.377197265625,0.302734375,0.074462890625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,two_cycle_count,cycle,opposite_pool,block_03,0.001,0.06685572216733349,3072,1024,4096,0.10988857234548577,0.33140434618275105,0.9665772852825683,0.51953125,0.595947265625,-0.076416015625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,three_cycle_count,cycle,trained,block_03,0.01,0.024096310541532495,3072,1024,4096,0.03430570579698211,0.18691237411631856,0.9479917754920332,0.7236328125,0.7275390625,-0.00390625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,even_cycle_count,cycle,opposite_pool,block_03,0.001,0.056887378716265036,3072,1024,4096,0.09084447654648786,0.3021090066714586,0.9603237138379789,0.452880859375,0.406494140625,0.04638671875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,odd_cycle_count,cycle,opposite_pool,block_03,0.001,0.1669838803308118,3072,1024,4096,0.1930855711503371,0.43955146430891934,0.9240099432746318,0.375732421875,0.569091796875,-0.193359375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_cycle,cycle,same_pool_untrained,block_03,0.1,0.07584754344698952,3072,1024,4096,0.08577713765140538,0.2933358723625346,0.970103602865599,0.18896484375,0.15869140625,0.0302734375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,shortest_cycle,cycle,opposite_pool,block_03,0.0001,0.07107263016710152,3072,1024,4096,0.10525427198705906,0.33153404077901566,0.9673472455904437,0.253173828125,0.617431640625,-0.3642578125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,nontrivial_cycle_count,cycle,trained,block_03,0.001,0.07730263323672515,3072,1024,4096,0.13243680657499224,0.3642314791719278,0.9534667991771199,0.46875,0.439208984375,0.029541015625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,lis_length,global_run,trained,block_03,0.0001,0.48962848656465996,3072,1024,4096,0.5303194404939942,0.7285996046217884,0.7133127681344548,0.5625,0.38623046875,0.17626953125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,lds_length,global_run,opposite_pool,block_03,0.0001,0.4145045986208101,3072,1024,4096,0.43883132680434633,0.6626043810355509,0.7777405222294128,0.53369140625,0.40380859375,0.1298828125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_increasing_run,global_run,same_pool_untrained,block_03,0.001,0.1609225108457898,3072,1024,4096,0.19695698289028363,0.44366404288378913,0.9466763937233137,0.55517578125,0.505126953125,0.050048828125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,longest_decreasing_run,global_run,same_pool_untrained,block_03,0.001,0.19275942597937756,3072,1024,4096,0.17054022810556302,0.41392234553537094,0.9444998966464453,0.54296875,0.50390625,0.0390625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,global_descents,global_run,trained,block_03,0.0001,0.7357959053807102,3072,1024,4096,0.6586367355718683,0.8163641806636182,0.7301958482481408,0.965087890625,0.8095703125,0.155517578125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,components,global_run,opposite_pool,block_03,1e-05,0.5598028400308548,3072,1024,4096,0.6273353515852919,0.7925939697082556,0.614654649951741,0.9384765625,0.812255859375,0.126220703125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,max_displacement,global_run,opposite_pool,block_03,0.0001,0.6037748312113396,3072,1024,4096,0.6535975502276568,0.808449830626128,0.5936256887023955,0.493408203125,0.2568359375,0.236572265625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,displacement_one_count,global_run,opposite_pool,block_03,0.0001,0.25142340093964144,3072,1024,4096,0.2573311859056111,0.5108258881137185,0.8662015862833455,0.38623046875,0.30615234375,0.080078125
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,descents,local,trained,block_04,0.0001,0.3179550628516108,3072,1024,4096,0.3269663577255104,0.5726177922814457,0.857938918817216,0.4609375,0.347412109375,0.113525390625
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,recoils,local,opposite_pool,block_04,0.0001,0.21950431767506895,3072,1024,4096,0.26967625680833596,0.5199230612542134,0.8922813770192521,0.447998046875,0.339599609375,0.1083984375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,peaks,local,same_pool_untrained,block_04,0.0001,0.20391167367621454,3072,1024,4096,0.17833889233945788,0.42664855699694854,0.8938248043894002,0.529541015625,0.479248046875,0.05029296875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,valleys,local,same_pool_untrained,block_04,0.001,0.1927761068220607,3072,1024,4096,0.2129528451119692,0.4611600382835459,0.877163238533994,0.529541015625,0.45458984375,0.074951171875
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_ascents,local,trained,block_04,0.0001,0.2173508890176109,3072,1024,4096,0.22332234433838694,0.47373380623394906,0.8928039641529998,0.412841796875,0.352783203125,0.06005859375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,double_descents,local,opposite_pool,block_04,0.01,0.19764123345410545,3072,1024,4096,0.18655163569617517,0.43248005788083826,0.9211525813720415,0.391845703125,0.34716796875,0.044677734375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,successions,local,opposite_pool,block_04,0.0001,0.1400449927347751,3072,1024,4096,0.1459147239946983,0.38917538746020125,0.945277991599012,0.446044921875,0.3974609375,0.048583984375
trained,r2,b,property-b-transformer-tasks08-seed101,101,8,descents|left_to_right_maxima|three_cycle_count|lis_length|double_ascents|right_to_left_maxima|nontrivial_cycle_count|global_descents,adjacencies,local,opposite_pool,block_04,0.0001,0.10719301149866722,3072,1024,4096,0.1230826947969692,0.3584745658989873,0.9108976924232969,0.395263671875,0.33349609375,0.061767578125
