model_kind,run_id,architecture,condition,model_seed,trained_tasks,probe_task,probe_task_family,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,global_descents,global_run,block_02,1e-06,0.31743951638854306,6144,2048,8192,0.4319992310621996,0.6613141050901337,0.9371543171591242,0.8692626953125,0.8125,0.0567626953125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,components,global_run,block_02,1e-06,0.4314701163320568,6144,2048,8192,0.5023094160356043,0.7118250610960647,0.8760727884008379,0.85302734375,0.804931640625,0.048095703125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,max_displacement,global_run,block_02,0.0001,0.5685025084082415,6144,2048,8192,0.5809091205686303,0.7620259363251758,0.6609954717525343,0.4388427734375,0.2574462890625,0.181396484375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,displacement_one_count,global_run,block_02,0.0001,0.2827225650941888,6144,2048,8192,0.28791049676073666,0.5377722278293143,0.8353705183698376,0.3773193359375,0.3072509765625,0.070068359375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,descents,local,block_03,0.001,0.31072402018775147,6144,2048,8192,0.33411106027209503,0.5777286936087102,0.8331858594786234,0.3990478515625,0.3338623046875,0.065185546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,recoils,local,block_03,0.001,0.33176922182048507,6144,2048,8192,0.3571176559436262,0.5976499083113316,0.8112016996332104,0.4241943359375,0.33642578125,0.0877685546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,peaks,local,block_03,0.001,0.15223019034726748,6144,2048,8192,0.16127087055697664,0.40363203643397966,0.9041004155979699,0.4901123046875,0.4635009765625,0.026611328125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,valleys,local,block_03,0.001,0.20254416871416725,6144,2048,8192,0.17410048276663326,0.41991841502437444,0.902108353347141,0.4859619140625,0.45556640625,0.0303955078125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,double_ascents,local,block_03,0.001,0.21265005144914895,6144,2048,8192,0.23170087638378067,0.48136654380430255,0.8879086300409712,0.357666015625,0.344482421875,0.01318359375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,double_descents,local,block_03,0.001,0.1895185813791499,6144,2048,8192,0.19894339995461896,0.4464387025280975,0.8916849433670533,0.366455078125,0.3399658203125,0.0264892578125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,successions,local,block_03,0.0001,0.26963811206708377,6144,2048,8192,0.27261073285262283,0.5218699763907587,0.9106116817050022,0.40771484375,0.398681640625,0.009033203125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,adjacencies,local,block_03,0.001,0.18354850723819216,6144,2048,8192,0.23501847688273791,0.4853474383905172,0.9138141220724479,0.3353271484375,0.329345703125,0.0059814453125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,fixed_points,positional,block_03,0.0001,0.3866912344606145,6144,2048,8192,0.3571487520661556,0.5985430460795077,0.8118374682673812,0.4556884765625,0.369873046875,0.0858154296875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,anti_fixed_points,positional,block_03,0.0001,0.2957909913348452,6144,2048,8192,0.2653511881386451,0.5160560901804156,0.8550533828683249,0.429443359375,0.37939453125,0.050048828125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,exceedances,positional,block_03,0.0001,0.5438478728856518,6144,2048,8192,0.541689171616297,0.7362160961746366,0.6747819737295048,0.49462890625,0.3426513671875,0.1519775390625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,deficiencies,positional,block_03,0.0001,0.4727554475682689,6144,2048,8192,0.4741524101650181,0.6886371132424867,0.7264852144776955,0.478759765625,0.34033203125,0.138427734375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,left_to_right_maxima,positional,block_03,0.0001,0.5326905461407185,6144,2048,8192,0.5394207284850965,0.7340740764793582,0.6944802217927937,0.452880859375,0.3026123046875,0.1502685546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,left_to_right_minima,positional,block_03,0.0001,0.5417779207254168,6144,2048,8192,0.5381554450449721,0.7337573366258408,0.6699358924261067,0.4713134765625,0.307373046875,0.1639404296875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,right_to_left_maxima,positional,block_03,0.001,0.6888720888959465,6144,2048,8192,0.6891159080550413,0.8302952033679438,0.5743303992700644,0.5450439453125,0.3045654296875,0.240478515625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,right_to_left_minima,positional,block_03,0.001,0.6951561561077413,6144,2048,8192,0.6966943538423784,0.8349448524503313,0.5659745724235133,0.5516357421875,0.2933349609375,0.25830078125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,cycle_count,cycle,block_03,0.001,0.228031892472496,6144,2048,8192,0.21800415308568688,0.46825840834218163,0.8814511323725374,0.3603515625,0.3079833984375,0.0523681640625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,two_cycle_count,cycle,block_03,0.01,0.07324437764223513,6144,2048,8192,0.05670669551820218,0.23918369230153746,0.9811105547848286,0.50390625,0.6026611328125,-0.0987548828125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,three_cycle_count,cycle,block_03,0.1,0.00447756027939572,6144,2048,8192,0.006433455627793405,0.08092413302637531,0.9971007012520856,0.7288818359375,0.7235107421875,0.00537109375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,even_cycle_count,cycle,block_03,0.01,0.05820454849177581,6144,2048,8192,0.0480049640851965,0.2204431961083983,0.9865819534077486,0.42138671875,0.40771484375,0.013671875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,odd_cycle_count,cycle,block_03,0.001,0.262827057330844,6144,2048,8192,0.24682413653656854,0.4980712091160333,0.861677261590677,0.3714599609375,0.5802001953125,-0.208740234375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,longest_cycle,cycle,block_03,0.1,0.06981930219857013,6144,2048,8192,0.07482825377772118,0.274091522457711,0.964156236927582,0.158447265625,0.1644287109375,-0.0059814453125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,shortest_cycle,cycle,block_03,0.01,0.09252684948456724,6144,2048,8192,0.09402396471568675,0.306761733902528,0.9556961707144149,0.202392578125,0.6358642578125,-0.4334716796875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,nontrivial_cycle_count,cycle,block_03,0.01,0.08626827091048772,6144,2048,8192,0.06814366058773835,0.2615397951383671,0.9795636395307047,0.448974609375,0.4312744140625,0.0177001953125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,lis_length,global_run,block_03,0.0001,0.5821632539054751,6144,2048,8192,0.5836312546807013,0.7641896384331511,0.6599006299918905,0.5252685546875,0.39697265625,0.1282958984375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,lds_length,global_run,block_03,0.001,0.5321562608654085,6144,2048,8192,0.5519573677234042,0.7432593465831302,0.6942022226621933,0.5213623046875,0.396484375,0.1248779296875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,longest_increasing_run,global_run,block_03,0.001,0.32506457351571805,6144,2048,8192,0.321244832841878,0.5670543165437061,0.8800413235239709,0.493408203125,0.5040283203125,-0.0106201171875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,longest_decreasing_run,global_run,block_03,0.001,0.23242253883859532,6144,2048,8192,0.2964451101393162,0.5467185503005054,0.9246210448853447,0.51025390625,0.5018310546875,0.0084228515625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,global_descents,global_run,block_03,1e-06,0.34694300680024126,6144,2048,8192,0.47212165149609586,0.6926419882657323,0.9034488574831409,0.8741455078125,0.8125,0.0616455078125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,components,global_run,block_03,1e-06,0.487408627102763,6144,2048,8192,0.5701768119032877,0.7583438792597871,0.8141518225494396,0.889892578125,0.804931640625,0.0849609375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,max_displacement,global_run,block_03,0.001,0.6095180232043584,6144,2048,8192,0.6255641768514075,0.7910430184701883,0.624788569543061,0.45947265625,0.2574462890625,0.2020263671875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,displacement_one_count,global_run,block_03,0.001,0.2771920116860992,6144,2048,8192,0.2902657542014513,0.53888154237997,0.8339878675808089,0.368408203125,0.3072509765625,0.0611572265625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,descents,local,block_04,0.001,0.37512867537047967,6144,2048,8192,0.38397418904729275,0.6199252019306953,0.8013835888915849,0.4176025390625,0.3338623046875,0.083740234375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,recoils,local,block_04,0.001,0.3833197174308898,6144,2048,8192,0.3909883832024288,0.625302074739468,0.7895431882619113,0.43994140625,0.33642578125,0.103515625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,peaks,local,block_04,0.001,0.15646906189951837,6144,2048,8192,0.17615587294884172,0.421563593347492,0.8960419255679741,0.4964599609375,0.4635009765625,0.032958984375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,valleys,local,block_04,0.001,0.2079953195550992,6144,2048,8192,0.1974290167013273,0.4457656931853311,0.8892765191117048,0.4959716796875,0.45556640625,0.0404052734375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,double_ascents,local,block_04,0.001,0.2488176376109672,6144,2048,8192,0.2619279812088552,0.5120529937510214,0.8702669260487245,0.3642578125,0.344482421875,0.019775390625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,double_descents,local,block_04,0.001,0.22841388477971503,6144,2048,8192,0.2381924515488224,0.488490553190833,0.8695658341552591,0.3770751953125,0.3399658203125,0.037109375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,successions,local,block_04,0.001,0.2685109892237688,6144,2048,8192,0.28314636425374495,0.5325828444929591,0.9039928991869975,0.40869140625,0.398681640625,0.010009765625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,adjacencies,local,block_04,0.001,0.19080360147508846,6144,2048,8192,0.24291950577612997,0.4929049396491555,0.9090827583745986,0.34423828125,0.329345703125,0.014892578125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,fixed_points,positional,block_04,0.0001,0.4198713941209563,6144,2048,8192,0.3735863332361523,0.6120738639643519,0.8013909943151313,0.463134765625,0.369873046875,0.09326171875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,anti_fixed_points,positional,block_04,1e-06,0.3130342268531179,6144,2048,8192,0.2641020186098968,0.516881672411384,0.8557800246034647,0.4317626953125,0.37939453125,0.0523681640625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,exceedances,positional,block_04,0.0001,0.5246771839409707,6144,2048,8192,0.528340431168885,0.7272124912660032,0.6845382778083442,0.4906005859375,0.3426513671875,0.14794921875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,deficiencies,positional,block_04,0.0001,0.5044581279594447,6144,2048,8192,0.5002635554550037,0.7075389800777715,0.7082186307816553,0.4796142578125,0.34033203125,0.1392822265625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,left_to_right_maxima,positional,block_04,0.001,0.5826530957013246,6144,2048,8192,0.5844543191676967,0.7644826139198317,0.6596553270829153,0.4755859375,0.3026123046875,0.1729736328125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,left_to_right_minima,positional,block_04,0.0001,0.628769143952854,6144,2048,8192,0.6030550665193877,0.7767531317137375,0.6210841751109724,0.497314453125,0.307373046875,0.18994140625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,right_to_left_maxima,positional,block_04,0.001,0.6769248706315563,6144,2048,8192,0.6768727773023893,0.8228543127588939,0.5855302384387142,0.52978515625,0.3045654296875,0.2252197265625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,right_to_left_minima,positional,block_04,0.001,0.6913779392946026,6144,2048,8192,0.705211582520286,0.8399445184685983,0.5579713249450202,0.5616455078125,0.2933349609375,0.268310546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,cycle_count,cycle,block_04,0.001,0.25153511791602345,6144,2048,8192,0.22954121693235585,0.4813565192154259,0.8749247899776877,0.3641357421875,0.3079833984375,0.05615234375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,two_cycle_count,cycle,block_04,0.01,0.07854178503191322,6144,2048,8192,0.0675819160510378,0.26111659101890217,0.9754385516268527,0.5147705078125,0.6026611328125,-0.087890625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,three_cycle_count,cycle,block_04,0.1,0.003831112857760499,6144,2048,8192,0.007177996034560263,0.0878094891450672,0.9967270368528086,0.7276611328125,0.7235107421875,0.004150390625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,even_cycle_count,cycle,block_04,0.01,0.062340043900345976,6144,2048,8192,0.05861324004708912,0.2434441448116512,0.9810697118402629,0.42724609375,0.40771484375,0.01953125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,odd_cycle_count,cycle,block_04,0.0001,0.2968204489250966,6144,2048,8192,0.25631686739141946,0.5096214496208138,0.8562299233472539,0.3741455078125,0.5802001953125,-0.2060546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,longest_cycle,cycle,block_04,0.1,0.08928991712143086,6144,2048,8192,0.08501667587352812,0.29168578974140835,0.9588326712262447,0.1763916015625,0.1644287109375,0.011962890625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,to_cycle|to_lehmer|to_inversion_vector|to_reduced_word,shortest_cycle,cycle,block_04,0.01,0.11038899539473523,6144,2048,8192,0.10189770277939314,0.3192431703457747,0.9515341829908959,0.2071533203125,0.6358642578125,-0.4287109375
