run_id,architecture,trained_task_count,seed,task,task_status,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,in_domain_loss,in_domain_token_accuracy,in_domain_sequence_accuracy,loss_delta_out_minus_in,token_accuracy_delta_out_minus_in,sequence_accuracy_delta_out_minus_in
mlp-tasks04-seed17,mlp,4,17,to_inversion_vector,seen,1000,72902,5.303012741259242,0.41672382101999944,0.0,0.7800904132771995,0.703392455122631,0.1538,4.522922327982043,-0.2866686341026316,-0.1538
mlp-tasks04-seed17,mlp,4,17,to_lehmer,fixed_train_holdout,1000,72832,5.80300886224569,0.40296847539543057,0.0,3.3882414399014844,0.5322846232000841,0.0,2.4147674223442057,-0.1293161478046535,0.0
mlp-tasks04-seed42,mlp,4,42,bruhat_leq,pool_unseen,1000,2000,6.747508274078369,0.3315,0.103,6.225093273925781,0.2325,0.0,0.5224150001525878,0.099,0.103
mlp-tasks04-seed42,mlp,4,42,compose,fixed_train_holdout,1000,72906,10.528586695217987,0.16267522563300688,0.0,12.231352868460636,0.05684562730475147,0.0,-1.7027661732426491,0.1058295983282554,0.0
mlp-tasks04-seed42,mlp,4,42,cycle_type,pool_unseen,1000,10104,6.7063835609176286,0.3691607284243864,0.0,9.335353773459987,0.37644512108092676,0.0,-2.6289702125423586,-0.0072843926565403505,0.0
mlp-tasks04-seed42,mlp,4,42,descents,pool_unseen,1000,2000,7.296314086914062,0.3565,0.0,2.830034930419922,0.5288,0.0576,4.46627915649414,-0.17230000000000006,-0.0576
mlp-tasks04-seed42,mlp,4,42,exceedances,pool_unseen,1000,2000,7.341857078552246,0.35,0.0,2.6950135345458985,0.5323,0.0646,4.646843544006347,-0.18230000000000002,-0.0646
mlp-tasks04-seed42,mlp,4,42,fixed_points,seen,1000,2000,4.255533882141114,0.455,0.118,0.4062283730506897,0.8157,0.6314,3.8493055090904242,-0.36069999999999997,-0.5134
mlp-tasks04-seed42,mlp,4,42,inverse,pool_unseen,1000,73094,7.4679712376999134,0.3418885271020877,0.0,5.179704995534377,0.4570141889180065,0.0,2.2882662421655366,-0.11512566181591877,0.0
mlp-tasks04-seed42,mlp,4,42,lds_length,pool_unseen,1000,2000,6.111449737548828,0.378,0.0,2.8989753128051756,0.5092,0.0184,3.212474424743652,-0.13119999999999998,-0.0184
mlp-tasks04-seed42,mlp,4,42,length,pool_unseen,1000,5000,15.6453140625,0.0002,0.0,13.066519501758442,0.22527797881439568,0.031,2.5787945607415583,-0.22507797881439567,-0.031
mlp-tasks04-seed42,mlp,4,42,lis_length,seen,1000,2000,6.183849216461182,0.3735,0.0,0.516717441368103,0.773,0.546,5.667131775093079,-0.3995,-0.546
mlp-tasks04-seed42,mlp,4,42,parity,fixed_train_holdout,1000,2000,4.122869022369385,0.4635,0.173,3.26724875793457,0.5753,0.1506,0.855620264434815,-0.11180000000000001,0.022399999999999975
mlp-tasks04-seed42,mlp,4,42,pattern_avoidance,pool_unseen,1000,2000,10.95397314453125,0.1165,0.021,5.556606887817383,0.3142,0.0386,5.397366256713868,-0.1977,-0.0176
mlp-tasks04-seed42,mlp,4,42,peaks,pool_unseen,1000,2000,6.270390480041504,0.373,0.0,2.8509025512695314,0.509,0.018,3.419487928771973,-0.136,-0.018
mlp-tasks04-seed42,mlp,4,42,recoils,seen,1000,2000,7.517239303588867,0.3375,0.0,0.6624295202255249,0.7184,0.4368,6.854809783363342,-0.3809,-0.4368
mlp-tasks04-seed42,mlp,4,42,right_multiply_simple,pool_unseen,1000,73116,7.630401746561115,0.33147327534329013,0.0,5.354795776190604,0.4548212962636277,0.0,2.2756059703705107,-0.12334802092033759,0.0
mlp-tasks04-seed42,mlp,4,42,rsk_shape,pool_unseen,1000,20450,4.373181158312958,0.44088019559902203,0.0,7.113529608858175,0.3952091231502996,0.0,-2.740348450545217,0.04567107244872243,0.0
mlp-tasks04-seed42,mlp,4,42,to_cycle,pool_unseen,1000,73182,8.26241981944416,0.32477931731846627,0.0,7.04006450294491,0.38332546055739253,0.0,1.2223553164992502,-0.05854614323892626,0.0
mlp-tasks04-seed42,mlp,4,42,to_inversion_vector,seen,1000,72902,4.6326316198672535,0.43618830759101257,0.0,0.7964200344059111,0.6993722528617884,0.176,3.836211585461342,-0.2631839452707758,-0.176
mlp-tasks04-seed42,mlp,4,42,to_lehmer,fixed_train_holdout,1000,72832,5.003612538423186,0.42607644991212656,0.0,3.3128022077401584,0.5388244636746896,0.0,1.690810330683028,-0.11274801376256305,0.0
mlp-tasks04-seed314159,mlp,4,314159,bruhat_leq,pool_unseen,1000,2000,7.905129356384277,0.232,0.066,11.375908483886718,0.1348,0.0,-3.470779127502441,0.09720000000000001,0.066
mlp-tasks04-seed314159,mlp,4,314159,compose,fixed_train_holdout,1000,72906,8.78150948438743,0.22889748443200833,0.0,13.461458416171844,0.06669494221185453,0.0,-4.6799489317844145,0.1622025422201538,0.0
mlp-tasks04-seed314159,mlp,4,314159,cycle_type,pool_unseen,1000,10104,7.373378883536996,0.3561955661124307,0.0,7.8542607481345,0.3637661163709025,0.0,-0.4808818645975039,-0.007570550258471809,0.0
mlp-tasks04-seed314159,mlp,4,314159,descents,pool_unseen,1000,2000,5.760008338928222,0.4855,0.0,1.9358300941467286,0.5652,0.1304,3.8241782447814936,-0.07970000000000005,-0.1304
mlp-tasks04-seed314159,mlp,4,314159,exceedances,pool_unseen,1000,2000,5.642231147766113,0.4855,0.0,2.0293322128295896,0.5495,0.099,3.6128989349365233,-0.064,-0.099
mlp-tasks04-seed314159,mlp,4,314159,fixed_points,seen,1000,2000,4.7936170959472655,0.5215,0.051,0.41340656538009646,0.8115,0.623,4.380210530567169,-0.29000000000000004,-0.572
mlp-tasks04-seed314159,mlp,4,314159,inverse,pool_unseen,1000,73094,7.157241445946315,0.3678003666511615,0.0,4.530538274053221,0.4815969025190641,0.0,2.6267031718930944,-0.11379653586790262,0.0
mlp-tasks04-seed314159,mlp,4,314159,lds_length,pool_unseen,1000,2000,4.403326595306397,0.4875,0.001,1.9049994438171387,0.5706,0.1412,2.498327151489258,-0.08310000000000001,-0.1402
mlp-tasks04-seed314159,mlp,4,314159,length,pool_unseen,1000,5000,16.485571875,0.0,0.0,11.137606731409525,0.21659319692085005,0.0284,5.347965143590477,-0.21659319692085005,-0.0284
mlp-tasks04-seed314159,mlp,4,314159,lis_length,seen,1000,2000,4.450287870407104,0.4905,0.004,0.5156254397392273,0.7733,0.5466,3.934662430667877,-0.2828,-0.5426
mlp-tasks04-seed314159,mlp,4,314159,parity,fixed_train_holdout,1000,2000,5.01626123046875,0.53,0.066,3.001502166748047,0.5632,0.1264,2.014759063720703,-0.03320000000000001,-0.06040000000000001
mlp-tasks04-seed314159,mlp,4,314159,pattern_avoidance,pool_unseen,1000,2000,6.29252254486084,0.2645,0.059,8.61978367919922,0.1524,0.0,-2.3272611343383796,0.1121,0.059
mlp-tasks04-seed314159,mlp,4,314159,peaks,pool_unseen,1000,2000,4.476830581665039,0.494,0.009,1.6312690856933594,0.5803,0.1606,2.8455614959716797,-0.08630000000000004,-0.15159999999999998
mlp-tasks04-seed314159,mlp,4,314159,recoils,seen,1000,2000,5.904430223464966,0.463,0.0,0.6693887437820435,0.7159,0.4318,5.2350414796829225,-0.25289999999999996,-0.4318
mlp-tasks04-seed314159,mlp,4,314159,right_multiply_simple,pool_unseen,1000,73116,7.363033175931482,0.3604135893648449,0.0,4.650729878725544,0.4731503369438662,0.0,2.7123032972059384,-0.1127367475790213,0.0
mlp-tasks04-seed314159,mlp,4,314159,rsk_shape,pool_unseen,1000,20450,4.88780624426956,0.4641075794621027,0.0,5.964561638745204,0.41956096367861073,0.0,-1.0767553944756445,0.04454661578349195,0.0
mlp-tasks04-seed314159,mlp,4,314159,to_cycle,pool_unseen,1000,73182,7.991616030389133,0.3402612664316362,0.0,6.329031705067976,0.4124822862541332,0.0,1.6625843253211565,-0.07222101982249701,0.0
mlp-tasks04-seed314159,mlp,4,314159,to_inversion_vector,seen,1000,72902,4.455501072796142,0.4635538119667499,0.0,0.847337367645368,0.6825826970494693,0.149,3.6081637051507744,-0.2190288850827194,-0.149
mlp-tasks04-seed314159,mlp,4,314159,to_lehmer,fixed_train_holdout,1000,72832,4.857440130572328,0.44693266695957823,0.0,2.5955204714376023,0.562864216562146,0.0,2.2619196591347253,-0.1159315496025678,0.0
transformer-tasks08-seed17,transformer,8,17,bruhat_leq,pool_unseen,1000,2000,3.006161678314209,0.532,0.076,5.276500482177735,0.1338,0.0194,-2.2703388038635257,0.3982,0.0566
transformer-tasks08-seed17,transformer,8,17,compose,fixed_train_holdout,1000,72906,9.392826217095902,0.09014347241653636,0.0,7.406084153992604,0.10001885036345858,0.0,1.9867420631032973,-0.009875377946922212,0.0
transformer-tasks08-seed17,transformer,8,17,cycle_type,pool_unseen,1000,10104,7.95636778866971,0.3079968329374505,0.0,7.832436472156237,0.3147866216280508,0.0,0.123931316513473,-0.006789788690600318,0.0
transformer-tasks08-seed17,transformer,8,17,descents,pool_unseen,1000,2000,6.911751861572266,0.36,0.0,5.041064947509765,0.5107,0.0214,1.8706869140625004,-0.15070000000000006,-0.0214
transformer-tasks08-seed17,transformer,8,17,exceedances,pool_unseen,1000,2000,6.97854203414917,0.3625,0.0,4.989667054748535,0.5215,0.043,1.9888749794006344,-0.15899999999999997,-0.043
transformer-tasks08-seed17,transformer,8,17,fixed_points,seen,1000,2000,2.723254375457764,0.5975,0.215,0.0771582597374916,0.9692,0.9384,2.646096115720272,-0.3716999999999999,-0.7234
transformer-tasks08-seed17,transformer,8,17,inverse,seen,1000,73094,4.828751731369666,0.41832434946780855,0.0,0.531225922295867,0.8335103996978067,0.3612,4.297525809073798,-0.41518605022999816,-0.3612
transformer-tasks08-seed17,transformer,8,17,lds_length,seen,1000,2000,2.192498676300049,0.5805,0.161,0.3359703548908234,0.8529,0.7058,1.8565283214092254,-0.2724,-0.5448
transformer-tasks08-seed17,transformer,8,17,length,pool_unseen,1000,5000,13.868446875,0.0014,0.0,10.87502744252905,0.15520757944601618,0.0054,2.993419432470951,-0.15380757944601617,-0.0054
transformer-tasks08-seed17,transformer,8,17,lis_length,seen,1000,2000,2.9009625110626223,0.583,0.167,0.35483968949317934,0.8457,0.6914,2.546122821569443,-0.26270000000000004,-0.5244
transformer-tasks08-seed17,transformer,8,17,parity,fixed_train_holdout,1000,2000,5.178058029174805,0.501,0.005,5.493885852050782,0.5052,0.0104,-0.31582782287597677,-0.0041999999999999815,-0.005399999999999999
transformer-tasks08-seed17,transformer,8,17,pattern_avoidance,seen,1000,2000,0.901393078327179,0.777,0.554,0.031867779755592344,0.9888,0.9776,0.8695252985715867,-0.2118,-0.4236
transformer-tasks08-seed17,transformer,8,17,peaks,pool_unseen,1000,2000,4.765953033447266,0.4965,0.018,5.335553317260742,0.505,0.01,-0.5696002838134762,-0.008500000000000008,0.007999999999999998
transformer-tasks08-seed17,transformer,8,17,recoils,seen,1000,2000,5.437386131286621,0.3905,0.031,0.5252478602409363,0.774,0.548,4.912138271045684,-0.3835,-0.517
transformer-tasks08-seed17,transformer,8,17,right_multiply_simple,seen,1000,73116,4.75158874054264,0.41585972974451557,0.0,0.6087143399161948,0.7989509461477848,0.158,4.142874400626445,-0.38309121640326926,-0.158
transformer-tasks08-seed17,transformer,8,17,rsk_shape,pool_unseen,1000,20450,5.970773209476238,0.40097799511002447,0.0,6.537823429226627,0.36969548734254615,0.0,-0.5670502197503895,0.03128250776747832,0.0
transformer-tasks08-seed17,transformer,8,17,to_cycle,pool_unseen,1000,73182,6.716649407150153,0.3320351999125468,0.0,5.0093935880449285,0.4319496929617383,0.0,1.7072558191052245,-0.09991449304919148,0.0
transformer-tasks08-seed17,transformer,8,17,to_inversion_vector,seen,1000,72902,2.701015977570917,0.5219472716797893,0.0,0.42448527141218934,0.8440221081345071,0.358,2.2765307061587277,-0.3220748364547178,-0.358
transformer-tasks08-seed17,transformer,8,17,to_lehmer,fixed_train_holdout,1000,72832,4.224011104429543,0.41452932776801404,0.0,3.886303991917759,0.48589846897663175,0.0,0.3377071125117843,-0.0713691412086177,0.0
transformer-tasks08-seed42,transformer,8,42,bruhat_leq,pool_unseen,1000,2000,0.9520950856208801,0.691,0.382,3.6794259475708007,0.2805,0.1146,-2.7273308619499206,0.4104999999999999,0.2674
transformer-tasks08-seed42,transformer,8,42,compose,fixed_train_holdout,1000,72906,8.367507354825905,0.12476339395934491,0.0,8.651499724803562,0.08819024729320563,0.0,-0.283992369977657,0.03657314666613928,0.0
transformer-tasks08-seed42,transformer,8,42,cycle_type,pool_unseen,1000,10104,7.576059059028293,0.29483372921615203,0.0,8.282650977380213,0.2610495266187735,0.0,-0.7065919183519194,0.03378420259737852,0.0
transformer-tasks08-seed42,transformer,8,42,descents,pool_unseen,1000,2000,6.804787837982178,0.478,0.0,4.28598265991211,0.5271,0.0542,2.5188051780700684,-0.04910000000000003,-0.0542
transformer-tasks08-seed42,transformer,8,42,exceedances,pool_unseen,1000,2000,6.79073747253418,0.4815,0.0,4.368891830444336,0.5362,0.0724,2.4218456420898438,-0.054700000000000026,-0.0724
transformer-tasks08-seed42,transformer,8,42,fixed_points,seen,1000,2000,1.3937375583648681,0.6575,0.315,0.052802606058120725,0.9787,0.9574,1.3409349523067473,-0.32120000000000004,-0.6424000000000001
transformer-tasks08-seed42,transformer,8,42,inverse,seen,1000,73094,4.679950031167059,0.3973239937614578,0.0,0.5243242118210969,0.8374943928984584,0.3678,4.155625819345962,-0.44017039913700057,-0.3678
transformer-tasks08-seed42,transformer,8,42,lds_length,seen,1000,2000,3.086467834472656,0.5395,0.079,0.33331282186508177,0.856,0.712,2.7531550126075746,-0.3165,-0.633
transformer-tasks08-seed42,transformer,8,42,length,pool_unseen,1000,5000,13.65363984375,0.0006,0.0,11.132222572465706,0.15527337324824,0.044,2.521417271284294,-0.15467337324824001,-0.044
transformer-tasks08-seed42,transformer,8,42,lis_length,seen,1000,2000,2.0350963792800902,0.5765,0.153,0.36285446767807006,0.8363,0.6726,1.6722419116020202,-0.25980000000000003,-0.5196
transformer-tasks08-seed42,transformer,8,42,parity,fixed_train_holdout,1000,2000,3.2199746856689453,0.503,0.006,2.8583246276855467,0.5377,0.0754,0.36165005798339855,-0.03469999999999995,-0.06939999999999999
transformer-tasks08-seed42,transformer,8,42,pattern_avoidance,seen,1000,2000,0.39424977588653565,0.8235,0.647,0.025345667481422425,0.9891,0.9782,0.36890410840511323,-0.16559999999999997,-0.33119999999999994
transformer-tasks08-seed42,transformer,8,42,peaks,pool_unseen,1000,2000,4.748135063171387,0.4995,0.0,5.161380191040039,0.5157,0.0314,-0.4132451278686524,-0.016200000000000048,-0.0314
transformer-tasks08-seed42,transformer,8,42,recoils,seen,1000,2000,5.922763023376465,0.487,0.02,0.5027777708530426,0.7825,0.565,5.419985252523422,-0.2955,-0.5449999999999999
transformer-tasks08-seed42,transformer,8,42,right_multiply_simple,seen,1000,73116,4.6949965222749634,0.3922123748563926,0.0,0.5142775162330517,0.8399252019899093,0.148,4.180719006041912,-0.4477128271335167,-0.148
transformer-tasks08-seed42,transformer,8,42,rsk_shape,pool_unseen,1000,20450,6.058826187991863,0.39158924205378975,0.0,7.4282271086739575,0.3031674208144796,0.0,-1.3694009206820947,0.08842182123931014,0.0
transformer-tasks08-seed42,transformer,8,42,to_cycle,pool_unseen,1000,73182,6.532451440629185,0.30752097510316745,0.0,5.1149320837569565,0.4036962683042041,0.0,1.4175193568722282,-0.09617529320103663,0.0
transformer-tasks08-seed42,transformer,8,42,to_inversion_vector,seen,1000,72902,3.21781819203777,0.45677759183561495,0.0,0.4093657082806244,0.8494538480780456,0.3888,2.8084524837571454,-0.39267625624243063,-0.3888
transformer-tasks08-seed42,transformer,8,42,to_lehmer,fixed_train_holdout,1000,72832,5.23438184164949,0.3429399165202109,0.0,4.556867286685604,0.4022118674748041,0.0,0.6775145549638859,-0.0592719509545932,0.0
transformer-tasks08-seed314159,transformer,8,314159,bruhat_leq,pool_unseen,1000,2000,3.4117885398864747,0.498,0.0,2.605868165016174,0.3996,0.103,0.8059203748703005,0.09839999999999999,-0.103
transformer-tasks08-seed314159,transformer,8,314159,compose,fixed_train_holdout,1000,72906,10.52630817663541,0.08371053136916029,0.0,10.681823200503622,0.05966140034637543,0.0,-0.1555150238682117,0.02404913102278486,0.0
transformer-tasks08-seed314159,transformer,8,314159,cycle_type,pool_unseen,1000,10104,8.457084377889867,0.2970110847189232,0.0,8.510666421321929,0.2819829677910462,0.0,-0.053582043432061965,0.015028116927876978,0.0
transformer-tasks08-seed314159,transformer,8,314159,descents,pool_unseen,1000,2000,6.3799160308837894,0.2655,0.002,3.030633203125,0.5121,0.0242,3.3492828277587896,-0.24659999999999999,-0.022199999999999998
transformer-tasks08-seed314159,transformer,8,314159,exceedances,pool_unseen,1000,2000,6.25077473449707,0.2715,0.0,2.293961068725586,0.5498,0.0996,3.956813665771484,-0.27829999999999994,-0.0996
transformer-tasks08-seed314159,transformer,8,314159,fixed_points,seen,1000,2000,4.394084999084472,0.456,0.235,0.012908554017543792,0.9968,0.9936,4.381176445066928,-0.5408,-0.7586
transformer-tasks08-seed314159,transformer,8,314159,inverse,seen,1000,73094,5.2552050544771545,0.386652803239664,0.0,0.49918501289915784,0.8467549637604174,0.3912,4.7560200415779965,-0.46010216052075337,-0.3912
transformer-tasks08-seed314159,transformer,8,314159,lds_length,seen,1000,2000,2.9514615631103513,0.4565,0.192,0.35881359057426454,0.841,0.682,2.5926479725360867,-0.38449999999999995,-0.49000000000000005
transformer-tasks08-seed314159,transformer,8,314159,length,pool_unseen,1000,5000,15.0497171875,0.0012,0.0,12.045495892192228,0.11244160800052636,0.0066,3.0042212953077723,-0.11124160800052635,-0.0066
transformer-tasks08-seed314159,transformer,8,314159,lis_length,seen,1000,2000,3.1278077087402343,0.424,0.186,0.35992785363197327,0.8434,0.6868,2.767879855108261,-0.41940000000000005,-0.5007999999999999
transformer-tasks08-seed314159,transformer,8,314159,parity,fixed_train_holdout,1000,2000,6.930020042419434,0.3615,0.0,4.6166141357421875,0.5054,0.0108,2.3134059066772465,-0.14389999999999997,-0.0108
transformer-tasks08-seed314159,transformer,8,314159,pattern_avoidance,seen,1000,2000,1.4031578330993653,0.703,0.406,0.022698276317119598,0.9917,0.9834,1.3804595567822457,-0.28870000000000007,-0.5774
transformer-tasks08-seed314159,transformer,8,314159,peaks,pool_unseen,1000,2000,3.974102565765381,0.334,0.099,3.9645727905273436,0.5082,0.0164,0.009529775238037441,-0.17419999999999997,0.0826
transformer-tasks08-seed314159,transformer,8,314159,recoils,seen,1000,2000,5.550459480285644,0.276,0.025,0.555216939163208,0.7642,0.5284,4.995242541122436,-0.48819999999999997,-0.5034
transformer-tasks08-seed314159,transformer,8,314159,right_multiply_simple,seen,1000,73116,5.243651395449525,0.37590951364954317,0.0,0.4717698989507641,0.8586364652059886,0.1574,4.771881496498762,-0.4827269515564454,-0.1574
transformer-tasks08-seed314159,transformer,8,314159,rsk_shape,pool_unseen,1000,20450,6.056518106996867,0.4051833740831296,0.0,6.732755117286924,0.36587379234438056,0.0,-0.6762370102900572,0.039309581738749044,0.0
transformer-tasks08-seed314159,transformer,8,314159,to_cycle,pool_unseen,1000,73182,6.833829807983008,0.2975458446065973,0.0,5.254300379403988,0.40950637694851205,0.0,1.5795294285790202,-0.11196053234191478,0.0
transformer-tasks08-seed314159,transformer,8,314159,to_inversion_vector,seen,1000,72902,3.3982786789917885,0.4775314806178157,0.0,0.42069377250065676,0.8444390179985944,0.3538,2.9775849064911317,-0.36690753738077875,-0.3538
transformer-tasks08-seed314159,transformer,8,314159,to_lehmer,fixed_train_holdout,1000,72832,4.796016042806562,0.37918771968365556,0.0,3.3161256974126756,0.5082390311693469,0.0,1.479890345393886,-0.12905131148569132,0.0
mlp-tasks08-seed17,mlp,8,17,bruhat_leq,pool_unseen,1000,2000,12.909112426757812,0.224,0.013,4.31714345703125,0.4048,0.1448,8.591968969726562,-0.1808,-0.1318
mlp-tasks08-seed17,mlp,8,17,compose,fixed_train_holdout,1000,72906,12.886543833787258,0.1669135599264807,0.0,20.166909832213356,0.08349532864430542,0.0,-7.280365998426099,0.08341823128217526,0.0
mlp-tasks08-seed17,mlp,8,17,cycle_type,pool_unseen,1000,10104,12.553048188971417,0.3767814726840855,0.0,8.99391467383305,0.34304676721061894,0.0,3.5591335151383667,0.033734705473466575,0.0
mlp-tasks08-seed17,mlp,8,17,descents,pool_unseen,1000,2000,7.0590547180175784,0.5015,0.003,4.0638791259765625,0.5058,0.0116,2.995175592041016,-0.0043000000000000815,-0.0086
mlp-tasks08-seed17,mlp,8,17,exceedances,pool_unseen,1000,2000,6.944654296875,0.5015,0.003,4.100220771789551,0.5039,0.0078,2.8444335250854493,-0.0024000000000000687,-0.0048
mlp-tasks08-seed17,mlp,8,17,fixed_points,seen,1000,2000,2.2568640785217284,0.607,0.214,0.5386393447875977,0.7504,0.5008,1.7182247337341308,-0.14339999999999997,-0.28680000000000005
mlp-tasks08-seed17,mlp,8,17,inverse,seen,1000,73094,9.189739945310148,0.33537636468109555,0.0,1.049982419772625,0.6514920792312959,0.11,8.139757525537522,-0.3161157145502004,-0.11
mlp-tasks08-seed17,mlp,8,17,lds_length,seen,1000,2000,4.022794960021972,0.505,0.01,0.5246099872589112,0.7706,0.5412,3.4981849727630614,-0.26559999999999995,-0.5312
mlp-tasks08-seed17,mlp,8,17,length,pool_unseen,1000,5000,22.3347625,0.0,0.0,13.565159308062517,0.2160668465030594,0.001,8.769603191937483,-0.2160668465030594,-0.001
mlp-tasks08-seed17,mlp,8,17,lis_length,seen,1000,2000,3.9643341064453126,0.5045,0.009,0.5356399785995484,0.766,0.532,3.4286941278457643,-0.26150000000000007,-0.523
mlp-tasks08-seed17,mlp,8,17,parity,fixed_train_holdout,1000,2000,2.4142430019378662,0.6255,0.251,4.912388354492188,0.5,0.0,-2.4981453525543214,0.12549999999999994,0.251
mlp-tasks08-seed17,mlp,8,17,pattern_avoidance,seen,1000,2000,4.354109066009522,0.4675,0.176,0.21401345620155335,0.8874,0.7748,4.140095609807968,-0.41989999999999994,-0.5988
mlp-tasks08-seed17,mlp,8,17,peaks,pool_unseen,1000,2000,5.0572851982116696,0.5015,0.003,4.075255342483521,0.5035,0.007,0.9820298557281486,-0.0020000000000000018,-0.004
mlp-tasks08-seed17,mlp,8,17,recoils,seen,1000,2000,7.005234375,0.5005,0.001,0.668680655670166,0.7133,0.4266,6.336553719329833,-0.2128000000000001,-0.4256
mlp-tasks08-seed17,mlp,8,17,right_multiply_simple,seen,1000,73116,9.05591852090129,0.32747962142349146,0.0,0.40334064211904447,0.904938315163062,0.0642,8.652577878782246,-0.5774586937395705,-0.0642
mlp-tasks08-seed17,mlp,8,17,rsk_shape,pool_unseen,1000,20450,10.73132308698808,0.4323227383863081,0.0,7.3830952513140655,0.3827809710162651,0.0,3.348227835674015,0.049541767370042955,0.0
mlp-tasks08-seed17,mlp,8,17,to_cycle,pool_unseen,1000,73182,10.048096377012106,0.3077532726626766,0.0,5.09314234845752,0.4610829003306566,0.0,4.954954028554586,-0.15332962766797997,0.0
mlp-tasks08-seed17,mlp,8,17,to_inversion_vector,seen,1000,72902,7.416858473104305,0.39690269128418976,0.0,0.9399348727669964,0.6536908434682136,0.1094,6.476923600337308,-0.25678815218402384,-0.1094
mlp-tasks08-seed17,mlp,8,17,to_lehmer,fixed_train_holdout,1000,72832,7.689432670445769,0.3913115114235501,0.0,3.305410756872033,0.5132490161043571,0.0,4.384021913573736,-0.12193750468080705,0.0
mlp-tasks08-seed42,mlp,8,42,bruhat_leq,pool_unseen,1000,2000,5.325603036880493,0.5295,0.244,5.787942566680909,0.3622,0.1242,-0.46233952980041515,0.16729999999999995,0.11979999999999999
mlp-tasks08-seed42,mlp,8,42,compose,fixed_train_holdout,1000,72906,11.231063392791317,0.20471566126244753,0.0,18.241990269558357,0.07504211878085275,0.0,-7.010926876767041,0.1296735424815948,0.0
mlp-tasks08-seed42,mlp,8,42,cycle_type,pool_unseen,1000,10104,13.419649633073844,0.37034837688044336,0.0,9.031642285688228,0.41181787906180123,0.0,4.388007347385615,-0.041469502181357865,0.0
mlp-tasks08-seed42,mlp,8,42,descents,pool_unseen,1000,2000,6.62509375,0.5,0.0,3.4298933349609375,0.5072,0.0144,3.195200415039062,-0.007199999999999984,-0.0144
mlp-tasks08-seed42,mlp,8,42,exceedances,pool_unseen,1000,2000,6.69840234375,0.5,0.0,3.2095913482666014,0.5088,0.0176,3.4888109954833983,-0.00880000000000003,-0.0176
mlp-tasks08-seed42,mlp,8,42,fixed_points,seen,1000,2000,4.302689918518066,0.557,0.114,0.5098675834655761,0.7638,0.5276,3.79282233505249,-0.20679999999999998,-0.41359999999999997
mlp-tasks08-seed42,mlp,8,42,inverse,seen,1000,73094,9.666046821451658,0.31039483404930635,0.0,1.0720663763469955,0.6445038600467455,0.107,8.593980445104663,-0.3341090259974392,-0.107
mlp-tasks08-seed42,mlp,8,42,lds_length,seen,1000,2000,5.671384765625,0.506,0.012,0.5346712621688843,0.7622,0.5244,5.136713503456115,-0.2562,-0.5124
mlp-tasks08-seed42,mlp,8,42,length,pool_unseen,1000,5000,18.615980102539062,0.1208,0.0,12.107750436414017,0.3284426607013619,0.0,6.508229666125045,-0.2076426607013619,0.0
mlp-tasks08-seed42,mlp,8,42,lis_length,seen,1000,2000,5.5928779296875,0.5045,0.009,0.5448233330249787,0.7619,0.5238,5.048054596662522,-0.2574000000000001,-0.5148
mlp-tasks08-seed42,mlp,8,42,parity,fixed_train_holdout,1000,2000,4.582558090209961,0.552,0.104,5.2328989074707035,0.5001,0.0002,-0.6503408172607426,0.05190000000000006,0.10379999999999999
mlp-tasks08-seed42,mlp,8,42,pattern_avoidance,seen,1000,2000,8.963485927581788,0.3915,0.175,0.11452302278280257,0.9509,0.9018,8.848962904798984,-0.5593999999999999,-0.7268000000000001
mlp-tasks08-seed42,mlp,8,42,peaks,pool_unseen,1000,2000,6.23041015625,0.502,0.004,3.4224109680175783,0.5191,0.0382,2.8079991882324213,-0.017100000000000004,-0.034199999999999994
mlp-tasks08-seed42,mlp,8,42,recoils,seen,1000,2000,6.4405234375,0.5,0.0,0.6799247294425964,0.7085,0.417,5.760598708057403,-0.20850000000000002,-0.417
mlp-tasks08-seed42,mlp,8,42,right_multiply_simple,seen,1000,73116,9.776676547156232,0.2993052136331309,0.0,0.5355465420411598,0.8282468334332992,0.0478,9.241130005115071,-0.5289416198001683,-0.0478
mlp-tasks08-seed42,mlp,8,42,rsk_shape,pool_unseen,1000,20450,11.853521904607273,0.4201955990220049,0.0,6.512466516502915,0.45097529656353186,0.0,5.341055388104358,-0.030779697541526985,0.0
mlp-tasks08-seed42,mlp,8,42,to_cycle,pool_unseen,1000,73182,10.800794607643443,0.2837036429723156,0.0,5.799774593737084,0.43595890410958904,0.0,5.001020013906359,-0.15225526113727345,0.0
mlp-tasks08-seed42,mlp,8,42,to_inversion_vector,seen,1000,72902,9.517209466025452,0.357082110230172,0.0,0.9485618534145616,0.6544889280651809,0.143,8.56864761261089,-0.2974068178350089,-0.143
mlp-tasks08-seed42,mlp,8,42,to_lehmer,fixed_train_holdout,1000,72832,9.847268002313973,0.3494755052724077,0.0,3.1519721037125135,0.5454051781522615,0.0,6.69529589860146,-0.1959296728798538,0.0
mlp-tasks08-seed314159,mlp,8,314159,bruhat_leq,pool_unseen,1000,2000,8.602210052490234,0.444,0.159,6.875699279785156,0.2938,0.0692,1.726510772705078,0.1502,0.0898
mlp-tasks08-seed314159,mlp,8,314159,compose,fixed_train_holdout,1000,72906,10.144141634969172,0.21514004334348338,0.0,16.853409910978975,0.08763062712802931,0.0,-6.709268276009803,0.12750941621545409,0.0
